acc_x_mean,acc_y_mean,acc_z_mean,acc_x_std,acc_y_std,acc_z_std,acc_x_max,acc_y_max,acc_z_max,acc_x_min,acc_y_min,acc_z_min,gyro_x_mean,gyro_y_mean,gyro_z_mean,gyro_x_std,gyro_y_std,gyro_z_std,gyro_x_max,gyro_y_max,gyro_z_max,gyro_x_min,gyro_y_min,gyro_z_min,activity
0.43771487729537756,0.624399845582718,-0.663438914765169,0.01517427627182654,0.03863053721139277,0.026232601209377666,0.6001673808117419,0.7749829241200701,-0.5247467861595045,0.2554550169049748,0.4473369627272144,-0.8527852443570398,0.002216009195642539,0.03474198715385107,0.008944407275282371,0.04354849270373001,0.0388287021081818,0.053514107128427406,0.3675759335043517,0.49663349063047374,0.8591025022930187,-0.7796078674080222,-0.5299300794205866,-1.0662424680085105,2
-0.48267705419140716,0.418757139030092,0.7676367934038364,0.02805477077608263,0.06810365300674869,0.0646810799512624,-0.2178216939334012,0.9076158136070173,0.869082071101961,-0.8209998425866191,0.2670024348861997,0.3406287995063709,0.0011693541471515165,0.040207611867859566,0.0008582875522931857,0.07306132694956616,0.06465010670825269,0.047632291297771356,0.979148790235465,0.6325471286581285,0.3946170808866766,-0.6028564612021562,-0.5465854411992703,-0.859489385046169,2
0.1563430426448382,0.9829508971923718,-0.11249537519675866,0.036624600284496524,0.020809892088506757,0.05414065438258422,0.38561228017844834,1.2159386391692009,0.08167427976487272,-0.07216171366035486,0.7396798680998232,-0.3718106327505407,0.003631592296632559,0.034336754249640694,0.006203106519659064,0.08948325381976345,0.22597625000204064,0.05038950941289944,0.43517484583258115,0.9171060797090393,0.42158802596174777,-0.4787283190060306,-0.9175166656800102,-0.33929011877720233,3
0.42295123769762955,0.4267251203694674,-0.8029135763944034,0.021687305513103657,0.02712199905070753,0.022910551937216698,0.9444369275596574,1.0323370485534364,-0.40962265299249556,0.0848133425465745,-0.37964976760364555,-1.562893875210992,-0.004379951337774277,0.0416051381579878,0.007297423762244793,0.04971693564391926,0.048287012385221345,0.03787821103894679,0.6892663408274788,1.8169116484184138,0.6064073963058174,-1.9423351992866347,-0.8641533224966068,-0.6905382021640992,2
-0.1331584411404034,-0.9286276398996604,-0.011367916870215298,0.6336057956945055,0.395218037734776,0.5174856968829905,4.746474965915539,1.1890949955533705,2.237778749876433,-3.6042085624681275,-5.249079228019326,-2.289145576847445,-0.1796797322774309,0.10486871914496443,-0.026237420412815415,1.0092809118792667,1.7505017165895702,1.5953554494716087,2.917953025568843,6.558551557655042,3.5148300477672514,-3.38425093606964,-6.676809113954601,-4.808726963465348,8
0.26982985681861305,-0.8805045083922225,0.2027516252959391,0.6108007252375319,0.4545275039788647,0.6428957083457912,4.909371936058505,0.7769849176758326,5.933681088606768,-2.458893979034833,-4.330350140053051,-3.695301755246617,-0.13508343908914333,0.08691621490947596,-0.0585560977063731,1.3895661349024824,1.5557890263412824,1.3761219131476379,5.241724562461593,8.245510569511385,3.619435690933697,-4.058731312466168,-7.606382926312665,-3.301465488303891,7
0.30507876396293515,-1.0276049991978284,0.08581469459245569,0.7738374840450836,0.5740250059371583,0.48202200821073,7.918302419417527,4.908684485127216,7.6341386160445,-5.072002336392845,-8.042550593884084,-6.499101561320001,0.058920155745559,-0.11958476472362174,0.04050561374434956,0.8634246027892434,1.5494513462898032,2.2445542278964683,6.553800371568544,22.67852551160064,12.789648875696592,-4.925709767742369,-13.704823221693369,-10.015540878021827,8
0.6961253982678546,0.09200933482276785,-0.7171778349272515,0.009561672809387323,0.021466085853364247,0.009160067886515858,0.7849734230203603,0.24560469898883774,-0.5845608863583739,0.627687261096618,-0.03309654355204732,-0.759184323513668,-0.006117646706792069,0.03404559163449956,-0.0008512510772781083,0.016961139830534083,0.030191532737305352,0.012319923867555796,0.12964771257729396,0.3955245741905235,0.283177775071286,-0.35336609672661057,-0.18060087057639343,-0.14523294980081103,2
-0.2021479174746813,-0.9184065372318084,0.07528796680236241,0.8879344053623182,0.6226332836736158,0.5376897205121374,3.5788324190160323,0.7370065727214196,4.540506748894493,-7.708703997022444,-4.592125494751652,-2.483448976766071,-0.12084714593251182,0.0673611990806252,-0.031072915931127338,0.8320385269375014,1.9718532262454247,1.8137946461258359,2.5712687465468274,9.532495698495405,3.644415008213318,-2.5870870045618752,-10.06109319014165,-4.856206564065604,7
-0.21685510102452032,-1.021147523163556,-0.0766196278977264,0.8569562142735309,0.7085920363923609,0.4625516386502349,3.581075127198616,2.9332416682871267,2.5958127033344827,-6.3713416283316056,-7.800619795425604,-4.371382512016972,-0.08232108883195911,0.24512013779628125,0.0018317821531025759,1.68897026273404,1.3425572149194278,2.1121293516835755,8.643118238942275,7.746302725965478,8.779090586325228,-7.3711803839113355,-4.209434495384351,-7.326590322639928,6
-0.45439558974026023,0.09263112618137229,0.8822663384443474,0.01620933584465548,0.009485784117426323,0.0058769758854137375,-0.17598044609344288,0.24317003652118305,1.1160176013507188,-0.8888754138170164,-0.023508369083724927,0.7100320635167847,-0.0023516598975434023,0.04304629633444809,-0.00032038369883403495,0.021298565282163583,0.03327995662296791,0.021723689865135506,0.470870515012148,0.5615397869476202,0.45123507856050826,-0.30479246367951257,-0.4397071319754305,-0.28543235282969326,2
-0.24394115865172777,0.967510266342673,-0.1504903623820819,0.27205311640745145,0.4612064999497512,0.30534372924727876,0.5966594367217696,2.973913291857826,1.0828710809650492,-2.525579427136191,-1.144416983333462,-2.3789659172877626,-0.0933549528811182,0.38105482628935733,0.04098626968309306,1.9767225624174125,1.4182231110196688,0.8225539232472456,4.135732826234157,5.266116366992255,3.3371087161759005,-4.4163774334474715,-4.703512412457895,-2.1967497655367065,4
-0.29085528431148205,0.987889244668487,-0.055858895742522084,0.3557357314156275,0.5327453626850063,0.36186849577778496,1.4345702624547136,4.320586662351483,2.0595933804802358,-2.0376316924151383,-0.7135961121422315,-2.330610021982016,0.12925686691436,-0.28453384736010245,0.08077117089813611,1.6592209175539416,1.5102058876307631,0.7232401917673194,5.212231374749217,5.363900310219914,2.58662059117529,-4.378246509704614,-5.275254429646488,-1.8942360741052837,0
-0.23868972432913982,0.9691823227209905,-0.14996625127411617,0.27074972626154253,0.46369150787062674,0.301744615076036,0.592802720164783,2.9705783610587457,1.0837178583724487,-2.5199480491436947,-1.1498197993504824,-2.3751196392752196,-0.09822648347812536,0.37516067538439885,0.035062747924148194,1.9798266739276456,1.422493464271774,0.8142010725020491,4.135053354875534,5.263606632880279,3.3352436621122505,-4.408474796356527,-4.699874230183097,-2.198520484592446,4
-0.025350066789977553,1.070067936833847,-0.07095698159202854,0.39653873964180836,0.6257956386817559,0.6521889802342407,1.7838387298414742,5.405701797304997,3.3807765150556697,-1.7128771791986688,-0.4372971349533958,-4.426526038883958,0.058106624345497015,-0.3325663692835352,0.10661765968952555,2.0093021749007507,2.163016516047902,0.930193977484929,5.330840580892408,8.651098900735963,2.784365467650466,-4.44787829506092,-11.07453420792028,-3.3022392243665544,0
0.023957067446049123,-1.0006132739332523,0.1363990575221427,0.6698723553662961,0.5459603590835493,0.4271335689611826,7.572955304768301,3.0186042735812846,6.634921866100882,-6.3376120360529224,-7.627478959550586,-2.929618868078785,-0.1819786015422321,0.19898104779915757,-0.11517180470817781,1.294163872259276,1.4111020308457844,1.3641637467187229,3.0005652688774247,8.440033830476732,5.283367307088045,-4.547605086585603,-8.68532225465448,-3.4872428762104684,6
-0.2681603525103162,1.0029917165167472,0.04316219619700362,0.4707434167626079,0.7972069114073677,0.4336078819456155,1.3184311898671515,4.236174939936353,1.512643114479938,-1.892714046014865,-0.9754762527493669,-1.509627999238807,0.10337539070123021,0.048023699106737205,-0.10193814919588103,1.4370461077132697,1.6630499168505513,1.7657566721539437,3.8503790659352926,6.107769178175931,4.649191855477145,-3.6881105576065885,-3.7994787070314913,-4.342958670629531,5
-0.029562025549618308,-0.9825259986056082,0.27518879034326327,0.7275293219676597,0.5609521598515702,0.8416668740061365,7.5371829217283235,1.6109533263208784,8.403661010286836,-4.697704540598807,-5.154836583705356,-5.603747233628753,-0.08075502094497106,0.20073563445812273,-0.031145268023821983,1.6909366623489823,1.4612952895338234,1.7787889921109714,5.485914148790251,10.865345263879497,6.093316107611954,-6.413197760593456,-5.257135932667538,-5.704655102926345,6
-0.35320754043620783,0.9592173183277012,0.0649100646937055,0.6126106882559517,0.8873244118885796,0.38733421605883717,1.2820491597877581,4.441650554766329,1.7937515628094347,-2.5658437272189834,-1.0378037979038945,-1.4051881793961465,-0.2154287279571114,0.7521039434345352,-0.08582891271450936,1.5990610102441734,2.002555520872568,2.3578765300395386,4.124894883694266,5.743063485458547,4.57643885090847,-4.287800934360679,-7.015610520147527,-7.048280985911908,4
0.3764884890777929,0.38761838430965234,-0.8552300032797799,0.012586105872304843,0.011702923760018668,0.0010094510962427913,0.442042958661193,0.4326708740401454,-0.8199933554352208,0.34380589476040163,0.3227795459609878,-0.8841981943389716,-0.002961392705842468,0.03755524945291985,-0.000698899386771301,0.0029397883559342196,0.009517605215990996,0.005753100350537838,0.05325193311224799,0.16586272468405883,0.07056390140932857,-0.16624351808634488,-0.27881930911454034,-0.0679069742833248,2
